scenario_name,test_name,mode_free_or_anchored,joint_name,joint_type,joint_max_delta_deg_or_mm,limit_hit
underfilled,top_preload,free,outer_lower_left_05_hinge,hinge_deg,0.287613,False
underfilled,top_preload,free,outer_lower_left_06_hinge,hinge_deg,1.212363,False
underfilled,top_preload,free,outer_lower_left_07_hinge,hinge_deg,1.281667,False
underfilled,top_preload,free,outer_lower_left_08_hinge,hinge_deg,0.895398,False
underfilled,top_preload,free,outer_lower_left_09_hinge,hinge_deg,1.240014,False
underfilled,top_preload,free,outer_lower_left_10_hinge,hinge_deg,8.062798,False
underfilled,top_preload,free,outer_lower_right_00_hinge,hinge_deg,0.771886,False
underfilled,top_preload,free,outer_lower_right_01_hinge,hinge_deg,0.648313,False
underfilled,top_preload,free,outer_lower_right_02_hinge,hinge_deg,0.541921,False
underfilled,top_preload,free,outer_lower_right_03_hinge,hinge_deg,0.444555,False
underfilled,top_preload,free,outer_lower_right_04_hinge,hinge_deg,0.354557,False
underfilled,top_preload,free,outer_lower_right_05_hinge,hinge_deg,1.021344,False
underfilled,top_preload,free,outer_lower_right_06_hinge,hinge_deg,1.382539,False
underfilled,top_preload,free,outer_lower_right_07_hinge,hinge_deg,10.133432,False
underfilled,top_preload,free,outer_lower_right_08_hinge,hinge_deg,7.988569,False
underfilled,top_preload,free,outer_lower_right_09_hinge,hinge_deg,7.382989,False
underfilled,top_preload,free,outer_lower_right_10_hinge,hinge_deg,2.286376,False
underfilled,top_preload,free,outer_mid_back_00_hinge,hinge_deg,0.590878,False
underfilled,top_preload,free,outer_mid_back_01_hinge,hinge_deg,0.502041,False
underfilled,top_preload,free,outer_mid_back_02_hinge,hinge_deg,0.428505,False
underfilled,top_preload,free,outer_mid_back_03_hinge,hinge_deg,0.555173,False
underfilled,top_preload,free,outer_mid_back_04_hinge,hinge_deg,0.429472,False
underfilled,top_preload,free,outer_mid_back_05_hinge,hinge_deg,0.432010,False
underfilled,top_preload,free,outer_mid_back_06_hinge,hinge_deg,4.205104,False
underfilled,top_preload,free,outer_mid_back_07_hinge,hinge_deg,5.830598,False
underfilled,top_preload,free,outer_mid_back_08_hinge,hinge_deg,5.957765,False
underfilled,top_preload,free,outer_mid_back_09_hinge,hinge_deg,2.187507,False
underfilled,top_preload,free,outer_mid_back_10_hinge,hinge_deg,1.241367,False
underfilled,top_preload,free,outer_mid_front_00_hinge,hinge_deg,0.687652,False
underfilled,top_preload,free,outer_mid_front_01_hinge,hinge_deg,0.631593,False
underfilled,top_preload,free,outer_mid_front_02_hinge,hinge_deg,0.823551,False
underfilled,top_preload,free,outer_mid_front_03_hinge,hinge_deg,0.475703,False
underfilled,top_preload,free,outer_mid_front_04_hinge,hinge_deg,0.424557,False
underfilled,top_preload,free,outer_mid_front_05_hinge,hinge_deg,0.349760,False
underfilled,top_preload,free,outer_mid_front_06_hinge,hinge_deg,0.816041,False
underfilled,top_preload,free,outer_mid_front_07_hinge,hinge_deg,7.869577,False
underfilled,top_preload,free,outer_mid_front_08_hinge,hinge_deg,4.580178,False
underfilled,top_preload,free,outer_mid_front_09_hinge,hinge_deg,3.178750,False
underfilled,top_preload,free,outer_mid_front_10_hinge,hinge_deg,1.338591,False
underfilled,top_preload,free,outer_upper_left_00_hinge,hinge_deg,1.960763,False
underfilled,top_preload,free,outer_upper_left_01_hinge,hinge_deg,1.711206,False
underfilled,top_preload,free,outer_upper_left_02_hinge,hinge_deg,1.831672,False
underfilled,top_preload,free,outer_upper_left_03_hinge,hinge_deg,1.081333,False
underfilled,top_preload,free,outer_upper_left_04_hinge,hinge_deg,5.549627,False
underfilled,top_preload,free,outer_upper_left_05_hinge,hinge_deg,6.786842,False
underfilled,top_preload,free,outer_upper_left_06_hinge,hinge_deg,6.756698,False
underfilled,top_preload,free,outer_upper_left_07_hinge,hinge_deg,16.770289,False
underfilled,top_preload,free,outer_upper_left_08_hinge,hinge_deg,11.152693,False
underfilled,top_preload,free,outer_upper_left_09_hinge,hinge_deg,8.107087,False
underfilled,top_preload,free,outer_upper_left_10_hinge,hinge_deg,9.221672,False
underfilled,top_preload,free,outer_upper_right_00_hinge,hinge_deg,2.080130,False
underfilled,top_preload,free,outer_upper_right_01_hinge,hinge_deg,1.776703,False
underfilled,top_preload,free,outer_upper_right_02_hinge,hinge_deg,1.507350,False
underfilled,top_preload,free,outer_upper_right_03_hinge,hinge_deg,1.553064,False
underfilled,top_preload,free,outer_upper_right_04_hinge,hinge_deg,3.966484,False
underfilled,top_preload,free,outer_upper_right_05_hinge,hinge_deg,7.439478,False
underfilled,top_preload,free,outer_upper_right_06_hinge,hinge_deg,13.057497,False
underfilled,top_preload,free,outer_upper_right_07_hinge,hinge_deg,21.913720,False
underfilled,top_preload,free,outer_upper_right_08_hinge,hinge_deg,20.160233,False
underfilled,top_preload,free,outer_upper_right_09_hinge,hinge_deg,11.214052,False
underfilled,top_preload,free,outer_upper_right_10_hinge,hinge_deg,4.808743,False
underfilled,top_preload,free,top_edge_occlusion_left_hinge,hinge_deg,15.475594,False
underfilled,top_preload,free,top_edge_occlusion_right_hinge,hinge_deg,15.865221,False
underfilled,top_preload,free,top_grasp_rail_pitch,hinge_deg,90.165738,True
underfilled,top_preload,free,top_seam_00_hinge,hinge_deg,0.048764,False
underfilled,top_preload,free,top_seam_01_hinge,hinge_deg,0.053162,False
underfilled,top_preload,free,top_seam_02_hinge,hinge_deg,1.926610,False
underfilled,top_preload,free,top_seam_03_hinge,hinge_deg,47.416207,False
underfilled,top_preload,free,top_seam_04_hinge,hinge_deg,1165.863910,True
underfilled,top_preload,free,top_seam_05_hinge,hinge_deg,1802.128118,True
underfilled,top_preload,free,top_seam_06_hinge,hinge_deg,1182.786490,True
underfilled,top_preload,free,top_seam_07_hinge,hinge_deg,48.389472,False
underfilled,top_preload,free,top_seam_08_hinge,hinge_deg,2.074924,False
underfilled,top_preload,free,top_seam_09_hinge,hinge_deg,0.144934,False
underfilled,top_preload,free,top_seam_10_hinge,hinge_deg,0.080405,False
underfilled,side_push,free,ballast_aux_1_x,slide_mm,0.034508,False
underfilled,side_push,free,ballast_aux_1_y,slide_mm,0.063752,False
underfilled,side_push,free,ballast_aux_1_z,slide_mm,0.092415,False
underfilled,side_push,free,ballast_aux_2_x,slide_mm,0.408057,False
underfilled,side_push,free,ballast_aux_2_y,slide_mm,0.407116,False
underfilled,side_push,free,ballast_aux_2_z,slide_mm,0.281850,False
underfilled,side_push,free,ballast_aux_3_x,slide_mm,0.146212,False
underfilled,side_push,free,ballast_aux_3_y,slide_mm,0.583293,False
underfilled,side_push,free,ballast_aux_3_z,slide_mm,0.334926,False
underfilled,side_push,free,ballast_main_x,slide_mm,0.035185,False
underfilled,side_push,free,ballast_main_y,slide_mm,0.001765,False
underfilled,side_push,free,ballast_main_z,slide_mm,0.107588,False
underfilled,side_push,free,inner_back_load_00_hinge,hinge_deg,0.047130,False
underfilled,side_push,free,inner_back_load_01_hinge,hinge_deg,0.047156,False
underfilled,side_push,free,inner_back_load_02_hinge,hinge_deg,0.049091,False
underfilled,side_push,free,inner_back_load_03_hinge,hinge_deg,0.047086,False
underfilled,side_push,free,inner_back_load_04_hinge,hinge_deg,0.047128,False
underfilled,side_push,free,inner_bottom_load_00_hinge,hinge_deg,0.000128,False
underfilled,side_push,free,inner_bottom_load_01_hinge,hinge_deg,0.006943,False
underfilled,side_push,free,inner_bottom_load_02_hinge,hinge_deg,0.000123,False
underfilled,side_push,free,inner_front_load_00_hinge,hinge_deg,0.047157,False
underfilled,side_push,free,inner_front_load_01_hinge,hinge_deg,0.047182,False
underfilled,side_push,free,inner_front_load_02_hinge,hinge_deg,0.049121,False
underfilled,side_push,free,inner_front_load_03_hinge,hinge_deg,0.047185,False
underfilled,side_push,free,inner_front_load_04_hinge,hinge_deg,0.047157,False
underfilled,side_push,free,outer_bottom_edge_center_hinge,hinge_deg,0.047657,False
underfilled,side_push,free,outer_bottom_edge_left_00_hinge,hinge_deg,0.130421,False
underfilled,side_push,free,outer_bottom_edge_left_01_hinge,hinge_deg,0.129310,False
underfilled,side_push,free,outer_bottom_edge_left_02_hinge,hinge_deg,0.126208,False
underfilled,side_push,free,outer_bottom_edge_left_03_hinge,hinge_deg,0.121705,False
underfilled,side_push,free,outer_bottom_edge_left_04_hinge,hinge_deg,0.068880,False
underfilled,side_push,free,outer_bottom_edge_left_05_hinge,hinge_deg,1.690137,False
underfilled,side_push,free,outer_bottom_edge_left_06_hinge,hinge_deg,0.067666,False
underfilled,side_push,free,outer_bottom_edge_left_07_hinge,hinge_deg,0.113608,False
underfilled,side_push,free,outer_bottom_edge_left_08_hinge,hinge_deg,0.113604,False
underfilled,side_push,free,outer_bottom_edge_left_09_hinge,hinge_deg,0.111310,False
underfilled,side_push,free,outer_bottom_edge_left_10_hinge,hinge_deg,0.108767,False
underfilled,side_push,free,outer_bottom_edge_right_00_hinge,hinge_deg,0.126108,False
underfilled,side_push,free,outer_bottom_edge_right_01_hinge,hinge_deg,0.124520,False
underfilled,side_push,free,outer_bottom_edge_right_02_hinge,hinge_deg,0.121673,False
underfilled,side_push,free,outer_bottom_edge_right_03_hinge,hinge_deg,0.116461,False
underfilled,side_push,free,outer_bottom_edge_right_04_hinge,hinge_deg,0.065902,False
underfilled,side_push,free,outer_bottom_edge_right_05_hinge,hinge_deg,1.698117,False
underfilled,side_push,free,outer_bottom_edge_right_06_hinge,hinge_deg,0.065585,False
underfilled,side_push,free,outer_bottom_edge_right_07_hinge,hinge_deg,0.105673,False
underfilled,side_push,free,outer_bottom_edge_right_08_hinge,hinge_deg,0.104109,False
underfilled,side_push,free,outer_bottom_edge_right_09_hinge,hinge_deg,0.082862,False
underfilled,side_push,free,outer_bottom_edge_right_10_hinge,hinge_deg,0.098695,False
underfilled,side_push,free,outer_lower_left_00_hinge,hinge_deg,0.086960,False
underfilled,side_push,free,outer_lower_left_01_hinge,hinge_deg,0.086277,False
underfilled,side_push,free,outer_lower_left_02_hinge,hinge_deg,0.084614,False
underfilled,side_push,free,outer_lower_left_03_hinge,hinge_deg,0.082165,False
underfilled,side_push,free,outer_lower_left_04_hinge,hinge_deg,0.045054,False
underfilled,side_push,free,outer_lower_left_05_hinge,hinge_deg,1.610623,False
underfilled,side_push,free,outer_lower_left_06_hinge,hinge_deg,0.041554,False
underfilled,side_push,free,outer_lower_left_07_hinge,hinge_deg,0.075154,False
underfilled,side_push,free,outer_lower_left_08_hinge,hinge_deg,0.074308,False
underfilled,side_push,free,outer_lower_left_09_hinge,hinge_deg,0.072480,False
underfilled,side_push,free,outer_lower_left_10_hinge,hinge_deg,0.069806,False
underfilled,side_push,free,outer_lower_right_00_hinge,hinge_deg,0.080571,False
underfilled,side_push,free,outer_lower_right_01_hinge,hinge_deg,0.079233,False
underfilled,side_push,free,outer_lower_right_02_hinge,hinge_deg,0.077090,False
underfilled,side_push,free,outer_lower_right_03_hinge,hinge_deg,0.074003,False
underfilled,side_push,free,outer_lower_right_04_hinge,hinge_deg,0.036418,False
underfilled,side_push,free,outer_lower_right_05_hinge,hinge_deg,1.617969,False
underfilled,side_push,free,outer_lower_right_06_hinge,hinge_deg,0.072355,False
underfilled,side_push,free,outer_lower_right_07_hinge,hinge_deg,0.105263,False
underfilled,side_push,free,outer_lower_right_08_hinge,hinge_deg,0.101987,False
underfilled,side_push,free,outer_lower_right_09_hinge,hinge_deg,0.094116,False
underfilled,side_push,free,outer_lower_right_10_hinge,hinge_deg,0.059746,False
underfilled,side_push,free,outer_mid_back_00_hinge,hinge_deg,0.087804,False
underfilled,side_push,free,outer_mid_back_01_hinge,hinge_deg,0.086179,False
underfilled,side_push,free,outer_mid_back_02_hinge,hinge_deg,0.086602,False
underfilled,side_push,free,outer_mid_back_03_hinge,hinge_deg,0.090533,False
underfilled,side_push,free,outer_mid_back_04_hinge,hinge_deg,0.180233,False
underfilled,side_push,free,outer_mid_back_05_hinge,hinge_deg,2.153699,False
underfilled,side_push,free,outer_mid_back_06_hinge,hinge_deg,0.171536,False
underfilled,side_push,free,outer_mid_back_07_hinge,hinge_deg,0.083154,False
underfilled,side_push,free,outer_mid_back_08_hinge,hinge_deg,0.080547,False
underfilled,side_push,free,outer_mid_back_09_hinge,hinge_deg,0.083229,False
underfilled,side_push,free,outer_mid_back_10_hinge,hinge_deg,0.087902,False
underfilled,side_push,free,outer_mid_front_00_hinge,hinge_deg,0.090937,False
underfilled,side_push,free,outer_mid_front_01_hinge,hinge_deg,0.089095,False
underfilled,side_push,free,outer_mid_front_02_hinge,hinge_deg,0.089344,False
underfilled,side_push,free,outer_mid_front_03_hinge,hinge_deg,0.093075,False
underfilled,side_push,free,outer_mid_front_04_hinge,hinge_deg,0.182706,False
underfilled,side_push,free,outer_mid_front_05_hinge,hinge_deg,2.156650,False
underfilled,side_push,free,outer_mid_front_06_hinge,hinge_deg,0.183272,False
underfilled,side_push,free,outer_mid_front_07_hinge,hinge_deg,0.094191,False
underfilled,side_push,free,outer_mid_front_08_hinge,hinge_deg,0.090942,False
underfilled,side_push,free,outer_mid_front_09_hinge,hinge_deg,0.091012,False
underfilled,side_push,free,outer_mid_front_10_hinge,hinge_deg,0.089870,False
underfilled,side_push,free,outer_upper_left_00_hinge,hinge_deg,0.016474,False
underfilled,side_push,free,outer_upper_left_01_hinge,hinge_deg,0.016163,False
underfilled,side_push,free,outer_upper_left_02_hinge,hinge_deg,0.017342,False
underfilled,side_push,free,outer_upper_left_03_hinge,hinge_deg,0.021174,False
underfilled,side_push,free,outer_upper_left_04_hinge,hinge_deg,0.095332,False
underfilled,side_push,free,outer_upper_left_05_hinge,hinge_deg,2.574400,False
underfilled,side_push,free,outer_upper_left_06_hinge,hinge_deg,0.097892,False
underfilled,side_push,free,outer_upper_left_07_hinge,hinge_deg,0.026010,False
underfilled,side_push,free,outer_upper_left_08_hinge,hinge_deg,0.024432,False
underfilled,side_push,free,outer_upper_left_09_hinge,hinge_deg,0.025462,False
underfilled,side_push,free,outer_upper_left_10_hinge,hinge_deg,0.025420,False
underfilled,side_push,free,outer_upper_right_00_hinge,hinge_deg,0.029448,False
underfilled,side_push,free,outer_upper_right_01_hinge,hinge_deg,0.029482,False
underfilled,side_push,free,outer_upper_right_02_hinge,hinge_deg,0.030748,False
underfilled,side_push,free,outer_upper_right_03_hinge,hinge_deg,0.034752,False
underfilled,side_push,free,outer_upper_right_04_hinge,hinge_deg,0.109065,False
underfilled,side_push,free,outer_upper_right_05_hinge,hinge_deg,2.585805,False
underfilled,side_push,free,outer_upper_right_06_hinge,hinge_deg,0.094785,False
underfilled,side_push,free,outer_upper_right_07_hinge,hinge_deg,0.022102,False
underfilled,side_push,free,outer_upper_right_08_hinge,hinge_deg,0.021408,False
underfilled,side_push,free,outer_upper_right_09_hinge,hinge_deg,0.023031,False
underfilled,side_push,free,outer_upper_right_10_hinge,hinge_deg,0.039030,False
underfilled,side_push,free,top_edge_occlusion_left_hinge,hinge_deg,0.006693,False
underfilled,side_push,free,top_edge_occlusion_right_hinge,hinge_deg,0.053859,False
underfilled,side_push,free,top_grasp_rail_pitch,hinge_deg,0.012541,False
underfilled,side_push,free,top_seam_00_hinge,hinge_deg,1.180669,False
underfilled,side_push,free,top_seam_01_hinge,hinge_deg,0.001291,False
underfilled,side_push,free,top_seam_02_hinge,hinge_deg,0.008066,False
underfilled,side_push,free,top_seam_03_hinge,hinge_deg,0.008167,False
underfilled,side_push,free,top_seam_04_hinge,hinge_deg,0.007952,False
underfilled,side_push,free,top_seam_05_hinge,hinge_deg,0.016578,False
underfilled,side_push,free,top_seam_06_hinge,hinge_deg,0.005006,False
underfilled,side_push,free,top_seam_07_hinge,hinge_deg,0.004917,False
underfilled,side_push,free,top_seam_08_hinge,hinge_deg,0.004841,False
underfilled,side_push,free,top_seam_09_hinge,hinge_deg,0.004571,False
underfilled,side_push,free,top_seam_10_hinge,hinge_deg,1.187140,False
underfilled,scoop_insert,free,ballast_aux_1_x,slide_mm,37.991069,False
underfilled,scoop_insert,free,ballast_aux_1_y,slide_mm,18.955897,False
underfilled,scoop_insert,free,ballast_aux_1_z,slide_mm,23.653045,False
underfilled,scoop_insert,free,ballast_aux_2_x,slide_mm,12.202488,False
underfilled,scoop_insert,free,ballast_aux_2_y,slide_mm,132.700936,True
underfilled,scoop_insert,free,ballast_aux_2_z,slide_mm,49.230519,False
underfilled,scoop_insert,free,ballast_aux_3_x,slide_mm,15.438269,False
underfilled,scoop_insert,free,ballast_aux_3_y,slide_mm,25.324635,False
underfilled,scoop_insert,free,ballast_aux_3_z,slide_mm,31.851341,False
underfilled,scoop_insert,free,ballast_main_x,slide_mm,38.309134,False
underfilled,scoop_insert,free,ballast_main_y,slide_mm,63.590942,False
underfilled,scoop_insert,free,ballast_main_z,slide_mm,49.869482,False
underfilled,scoop_insert,free,inner_back_load_00_hinge,hinge_deg,0.060181,False
underfilled,scoop_insert,free,inner_back_load_01_hinge,hinge_deg,0.079159,False
underfilled,scoop_insert,free,inner_back_load_02_hinge,hinge_deg,1.320310,False
underfilled,scoop_insert,free,inner_back_load_03_hinge,hinge_deg,0.084769,False
underfilled,scoop_insert,free,inner_back_load_04_hinge,hinge_deg,0.061188,False
underfilled,scoop_insert,free,inner_bottom_load_00_hinge,hinge_deg,0.014028,False
underfilled,scoop_insert,free,inner_bottom_load_01_hinge,hinge_deg,0.140355,False
underfilled,scoop_insert,free,inner_bottom_load_02_hinge,hinge_deg,0.019781,False
underfilled,scoop_insert,free,inner_front_load_00_hinge,hinge_deg,0.062227,False
underfilled,scoop_insert,free,inner_front_load_01_hinge,hinge_deg,0.078147,False
underfilled,scoop_insert,free,inner_front_load_02_hinge,hinge_deg,1.304750,False
underfilled,scoop_insert,free,inner_front_load_03_hinge,hinge_deg,0.077852,False
underfilled,scoop_insert,free,inner_front_load_04_hinge,hinge_deg,0.061821,False
underfilled,scoop_insert,free,outer_bottom_edge_center_hinge,hinge_deg,0.890748,False
underfilled,scoop_insert,free,outer_bottom_edge_left_00_hinge,hinge_deg,0.807643,False
underfilled,scoop_insert,free,outer_bottom_edge_left_01_hinge,hinge_deg,0.825889,False
underfilled,scoop_insert,free,outer_bottom_edge_left_02_hinge,hinge_deg,0.807006,False
underfilled,scoop_insert,free,outer_bottom_edge_left_03_hinge,hinge_deg,1.021358,False
underfilled,scoop_insert,free,outer_bottom_edge_left_04_hinge,hinge_deg,2.065216,False
underfilled,scoop_insert,free,outer_bottom_edge_left_05_hinge,hinge_deg,44.827934,False
underfilled,scoop_insert,free,outer_bottom_edge_left_06_hinge,hinge_deg,2.055442,False
underfilled,scoop_insert,free,outer_bottom_edge_left_07_hinge,hinge_deg,0.785770,False
underfilled,scoop_insert,free,outer_bottom_edge_left_08_hinge,hinge_deg,1.034156,False
underfilled,scoop_insert,free,outer_bottom_edge_left_09_hinge,hinge_deg,1.130754,False
underfilled,scoop_insert,free,outer_bottom_edge_left_10_hinge,hinge_deg,1.155741,False
underfilled,scoop_insert,free,outer_bottom_edge_right_00_hinge,hinge_deg,1.078933,False
underfilled,scoop_insert,free,outer_bottom_edge_right_01_hinge,hinge_deg,1.106539,False
underfilled,scoop_insert,free,outer_bottom_edge_right_02_hinge,hinge_deg,0.836249,False
underfilled,scoop_insert,free,outer_bottom_edge_right_03_hinge,hinge_deg,10.998240,False
underfilled,scoop_insert,free,outer_bottom_edge_right_04_hinge,hinge_deg,4.215780,False
underfilled,scoop_insert,free,outer_bottom_edge_right_05_hinge,hinge_deg,47.943842,False
underfilled,scoop_insert,free,outer_bottom_edge_right_06_hinge,hinge_deg,4.312041,False
underfilled,scoop_insert,free,outer_bottom_edge_right_07_hinge,hinge_deg,8.400998,False
underfilled,scoop_insert,free,outer_bottom_edge_right_08_hinge,hinge_deg,3.051085,False
underfilled,scoop_insert,free,outer_bottom_edge_right_09_hinge,hinge_deg,2.074416,False
underfilled,scoop_insert,free,outer_bottom_edge_right_10_hinge,hinge_deg,2.711775,False
underfilled,scoop_insert,free,outer_lower_left_00_hinge,hinge_deg,0.539950,False
underfilled,scoop_insert,free,outer_lower_left_01_hinge,hinge_deg,0.524788,False
underfilled,scoop_insert,free,outer_lower_left_02_hinge,hinge_deg,0.516775,False
underfilled,scoop_insert,free,outer_lower_left_03_hinge,hinge_deg,2.047215,False
underfilled,scoop_insert,free,outer_lower_left_04_hinge,hinge_deg,54.300422,False
underfilled,scoop_insert,free,outer_lower_left_05_hinge,hinge_deg,1362.689996,True
underfilled,scoop_insert,free,outer_lower_left_06_hinge,hinge_deg,54.301794,False
underfilled,scoop_insert,free,outer_lower_left_07_hinge,hinge_deg,2.341293,False
underfilled,scoop_insert,free,outer_lower_left_08_hinge,hinge_deg,0.612434,False
underfilled,scoop_insert,free,outer_lower_left_09_hinge,hinge_deg,0.607476,False
underfilled,scoop_insert,free,outer_lower_left_10_hinge,hinge_deg,0.661831,False
underfilled,scoop_insert,free,outer_lower_right_00_hinge,hinge_deg,0.445364,False
underfilled,scoop_insert,free,outer_lower_right_01_hinge,hinge_deg,0.469440,False
underfilled,scoop_insert,free,outer_lower_right_02_hinge,hinge_deg,0.631435,False
underfilled,scoop_insert,free,outer_lower_right_03_hinge,hinge_deg,3.794656,False
underfilled,scoop_insert,free,outer_lower_right_04_hinge,hinge_deg,54.996504,False
underfilled,scoop_insert,free,outer_lower_right_05_hinge,hinge_deg,1382.068556,True
underfilled,scoop_insert,free,outer_lower_right_06_hinge,hinge_deg,55.426684,False
underfilled,scoop_insert,free,outer_lower_right_07_hinge,hinge_deg,7.981753,False
underfilled,scoop_insert,free,outer_lower_right_08_hinge,hinge_deg,1.755706,False
underfilled,scoop_insert,free,outer_lower_right_09_hinge,hinge_deg,1.068351,False
underfilled,scoop_insert,free,outer_lower_right_10_hinge,hinge_deg,1.454389,False
underfilled,scoop_insert,free,outer_mid_back_00_hinge,hinge_deg,0.946215,False
underfilled,scoop_insert,free,outer_mid_back_01_hinge,hinge_deg,0.959399,False
underfilled,scoop_insert,free,outer_mid_back_02_hinge,hinge_deg,0.478910,False
underfilled,scoop_insert,free,outer_mid_back_03_hinge,hinge_deg,5.082725,False
underfilled,scoop_insert,free,outer_mid_back_04_hinge,hinge_deg,48.177311,False
underfilled,scoop_insert,free,outer_mid_back_05_hinge,hinge_deg,1275.059658,True
underfilled,scoop_insert,free,outer_mid_back_06_hinge,hinge_deg,48.622851,False
underfilled,scoop_insert,free,outer_mid_back_07_hinge,hinge_deg,5.356374,False
underfilled,scoop_insert,free,outer_mid_back_08_hinge,hinge_deg,4.001235,False
underfilled,scoop_insert,free,outer_mid_back_09_hinge,hinge_deg,1.133467,False
underfilled,scoop_insert,free,outer_mid_back_10_hinge,hinge_deg,1.394112,False
underfilled,scoop_insert,free,outer_mid_front_00_hinge,hinge_deg,0.466790,False
underfilled,scoop_insert,free,outer_mid_front_01_hinge,hinge_deg,0.468502,False
underfilled,scoop_insert,free,outer_mid_front_02_hinge,hinge_deg,0.469994,False
underfilled,scoop_insert,free,outer_mid_front_03_hinge,hinge_deg,2.151255,False
underfilled,scoop_insert,free,outer_mid_front_04_hinge,hinge_deg,48.830764,False
underfilled,scoop_insert,free,outer_mid_front_05_hinge,hinge_deg,1262.004103,True
underfilled,scoop_insert,free,outer_mid_front_06_hinge,hinge_deg,48.789699,False
underfilled,scoop_insert,free,outer_mid_front_07_hinge,hinge_deg,1.550741,False
underfilled,scoop_insert,free,outer_mid_front_08_hinge,hinge_deg,0.783125,False
underfilled,scoop_insert,free,outer_mid_front_09_hinge,hinge_deg,0.800491,False
underfilled,scoop_insert,free,outer_mid_front_10_hinge,hinge_deg,0.795492,False
underfilled,scoop_insert,free,outer_upper_left_00_hinge,hinge_deg,1.558917,False
underfilled,scoop_insert,free,outer_upper_left_01_hinge,hinge_deg,1.564962,False
underfilled,scoop_insert,free,outer_upper_left_02_hinge,hinge_deg,1.567888,False
underfilled,scoop_insert,free,outer_upper_left_03_hinge,hinge_deg,3.698006,False
underfilled,scoop_insert,free,outer_upper_left_04_hinge,hinge_deg,57.728626,False
underfilled,scoop_insert,free,outer_upper_left_05_hinge,hinge_deg,969.137023,True
underfilled,scoop_insert,free,outer_upper_left_06_hinge,hinge_deg,57.620263,False
underfilled,scoop_insert,free,outer_upper_left_07_hinge,hinge_deg,2.150973,False
underfilled,scoop_insert,free,outer_upper_left_08_hinge,hinge_deg,2.089516,False
underfilled,scoop_insert,free,outer_upper_left_09_hinge,hinge_deg,2.159646,False
underfilled,scoop_insert,free,outer_upper_left_10_hinge,hinge_deg,2.148346,False
underfilled,scoop_insert,free,outer_upper_right_00_hinge,hinge_deg,2.772752,False
underfilled,scoop_insert,free,outer_upper_right_01_hinge,hinge_deg,2.703265,False
underfilled,scoop_insert,free,outer_upper_right_02_hinge,hinge_deg,1.588102,False
underfilled,scoop_insert,free,outer_upper_right_03_hinge,hinge_deg,13.506677,False
underfilled,scoop_insert,free,outer_upper_right_04_hinge,hinge_deg,55.994560,False
underfilled,scoop_insert,free,outer_upper_right_05_hinge,hinge_deg,976.122460,True
underfilled,scoop_insert,free,outer_upper_right_06_hinge,hinge_deg,56.520761,False
underfilled,scoop_insert,free,outer_upper_right_07_hinge,hinge_deg,7.549572,False
underfilled,scoop_insert,free,outer_upper_right_08_hinge,hinge_deg,7.659115,False
underfilled,scoop_insert,free,outer_upper_right_09_hinge,hinge_deg,2.476676,False
underfilled,scoop_insert,free,outer_upper_right_10_hinge,hinge_deg,2.912789,False
underfilled,scoop_insert,free,top_edge_occlusion_left_hinge,hinge_deg,1.711844,False
underfilled,scoop_insert,free,top_edge_occlusion_right_hinge,hinge_deg,2.621898,False
underfilled,scoop_insert,free,top_grasp_rail_pitch,hinge_deg,2.063689,False
underfilled,scoop_insert,free,top_seam_00_hinge,hinge_deg,2.049117,False
underfilled,scoop_insert,free,top_seam_01_hinge,hinge_deg,0.186146,False
underfilled,scoop_insert,free,top_seam_02_hinge,hinge_deg,0.125921,False
underfilled,scoop_insert,free,top_seam_03_hinge,hinge_deg,0.074559,False
underfilled,scoop_insert,free,top_seam_04_hinge,hinge_deg,0.358591,False
underfilled,scoop_insert,free,top_seam_05_hinge,hinge_deg,1.508100,False
underfilled,scoop_insert,free,top_seam_06_hinge,hinge_deg,0.278695,False
underfilled,scoop_insert,free,top_seam_07_hinge,hinge_deg,0.057773,False
underfilled,scoop_insert,free,top_seam_08_hinge,hinge_deg,0.159890,False
underfilled,scoop_insert,free,top_seam_09_hinge,hinge_deg,0.141498,False
underfilled,scoop_insert,free,top_seam_10_hinge,hinge_deg,1.836635,False
underfilled,support_release,free,ballast_aux_1_x,slide_mm,0.039109,False
underfilled,support_release,free,ballast_aux_1_y,slide_mm,0.169340,False
underfilled,support_release,free,ballast_aux_1_z,slide_mm,0.475402,False
underfilled,support_release,free,ballast_aux_2_x,slide_mm,0.511085,False
underfilled,support_release,free,ballast_aux_2_y,slide_mm,0.595141,False
underfilled,support_release,free,ballast_aux_2_z,slide_mm,0.202953,False
underfilled,support_release,free,ballast_aux_3_x,slide_mm,0.176162,False
underfilled,support_release,free,ballast_aux_3_y,slide_mm,0.625670,False
underfilled,support_release,free,ballast_aux_3_z,slide_mm,0.127470,False
underfilled,support_release,free,ballast_main_x,slide_mm,0.041313,False
underfilled,support_release,free,ballast_main_y,slide_mm,0.101129,False
underfilled,support_release,free,ballast_main_z,slide_mm,0.096938,False
underfilled,support_release,free,inner_back_load_00_hinge,hinge_deg,0.060030,False
underfilled,support_release,free,inner_back_load_01_hinge,hinge_deg,0.060029,False
underfilled,support_release,free,inner_back_load_02_hinge,hinge_deg,0.060025,False
underfilled,support_release,free,inner_back_load_03_hinge,hinge_deg,0.059809,False
underfilled,support_release,free,inner_back_load_04_hinge,hinge_deg,0.060026,False
